link,nama,keterangan,waktu,text
https://lh3.googleusercontent.com/a-/ALV-UjW5SBvULODAcJXeiwTJgPNcdA9xv0kvTGfnnIW3f6WNVynJSjY=w36-h36-p-rp-mo-ba5-br100,Ahmad Humaini,Local Guide · 106 reviews · 374 photos,7 months ago,"Tolong di sediakan tempat duduk di area teras keberangkatan. Karena sangat berguna sekali bagi orang2 yg dari jauh datang terlalu cepat, ketika bandara blm di buka dan harus menunggu lama. Sehingga tdk duduk di lantai.
Dan mushollanya suempitt bangett utukbsekelas bandara, tlg di perluas, sehingga tdk terlalu antri dan terburu2 untuk sholat berjamaah."
https://lh3.googleusercontent.com/a-/ALV-UjXdl8_RkPJkIGdCQkWhdeRvSD1WlDqnAo-k9DKH1X21G18CKiI=w36-h36-p-rp-mo-br100,Sri Julianti,,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXyidOZMfGWiMCRDZt-_5eDL-47F1FCX5izs-x0g7x4hsD0IyX6=w36-h36-p-rp-mo-ba4-br100,Medan juang,Local Guide · 39 reviews · 117 photos,7 months ago,Luas amat capek kalo pindah pindah gate
https://lh3.googleusercontent.com/a-/ALV-UjXi_BPaiLhW7EZO-H0scNsQ-uDhC5WNdPv4dooX9GZf_4Vz5wrC=w36-h36-p-rp-mo-ba4-br100,Lentera Timur,Local Guide · 77 reviews · 171 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUYqeOw-T9qRjADElF19ePeM7Ff1dOk06gT-84gZDcjnVebNV_C=w36-h36-p-rp-mo-br100,Meliana Sari,1 review · 1 photo,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLxe10txm2dP3fR-kDDm68Tb2SmsyUZtYFcCbh6mLFZm24vqw=w36-h36-p-rp-mo-ba4-br100,Eva Susanti,Local Guide · 87 reviews · 11 photos,7 months ago,"Fasilitas bagus, hanya kurang kursi tunggu di tempat check in, sehingga banyak org duduk di lantai"
https://lh3.googleusercontent.com/a-/ALV-UjWyG68ClzbDs_UtOaziVfy4r4LahhcFxQ6x9Y5ve8vVjZhnHhA=w36-h36-p-rp-mo-br100,Sujasmono Mono,3 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWwOSlHaaZX2nDBOJrFPrTlCt3zqc1Tcd435MhrMnshA9wDc3M=w36-h36-p-rp-mo-br100,Samuel Adilang,7 reviews,7 months ago,cukup baik dan luas
https://lh3.googleusercontent.com/a-/ALV-UjURzO2xsrBA3Y_mMwj70Zp4gO1r1m38FWNJ5lqnPoknqxtSyz8B=w36-h36-p-rp-mo-br100,Tedi,2 photos,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJc46aSRJ5k54ijPyRy-Bp9cQ5BOkSd5mysadsRQdmBEaSEgw=w36-h36-p-rp-mo-br100,Erna Sumartini,6 reviews · 7 photos,7 months ago,"WC nya kalau bisa tolong di perbaiki maintenancenya,, kebersihannya,,dan segala yg berhubungan dgn kebersihan"
https://lh3.googleusercontent.com/a-/ALV-UjXaYH2969OURzqQ-sywGG5Pp9TC7dhoYCm1BX07v60jhcGvpj8=w36-h36-p-rp-mo-ba3-br100,Edy Anto,Local Guide · 6 reviews · 147 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjURsB1neX7URcDklo0mdYSNERVO8tmibZmuAA40rCKlPhz6it8Z=w36-h36-p-rp-mo-br100,Imam Syafi'i,2 reviews · 2 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVPRCu443h0V1As-z1iATJsZCEskICL8m0ao2XmavDOHSWcCxM=w36-h36-p-rp-mo-br100,Hendro Saputra,3 reviews,7 months ago,Tidak ada mushola di area Ruang tunggu keberangkatan
https://lh3.googleusercontent.com/a-/ALV-UjWBEiJ-sgbl1NfjtYuiLTNnIRHhi8CkbKCzJFUX_X6aMT5689uP=w36-h36-p-rp-mo-br100,Asori,9 reviews · 6 photos,7 months ago,sungguh luar biasa
https://lh3.googleusercontent.com/a/ACg8ocLTjm-Nx2ZH5a7XH9jqidB5dfkBqvEJFdYZJd67Peb4QidFjw=w36-h36-p-rp-mo-br100,Saryono Yono,3 reviews · 1 photo,7 months ago,bagus
https://lh3.googleusercontent.com/a-/ALV-UjVaimAaD0GWTpbe-7isPVwwFm88YSnksmEy1z3IyoEm3DGSNqzb=w36-h36-p-rp-mo-br100,Nur Rahmah,1 review,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXwzpbn2DC17HYouvsL3szhPJmg9QuvGFRM3jp20M6Z_c_hMdQm=w36-h36-p-rp-mo-br100,MUHAMAD RAMDANI,6 reviews · 7 photos,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKygVoqeiC_b1MyqQPo2eS2IZUTZKpaEc5HoxoRh9va0X3tYsiE=w36-h36-p-rp-mo-br100,abi agun,11 reviews · 5 photos,7 months ago,"Untuk kendaraan pengangkut penumpang antar gatenya kurang banyak, dan tidak memprioritaskan ibu hamil dan bayi. Petugasnya tidak ramah, jutek banget ..
Tidak mencerminkan ramah tamahnya . Kecewa banget"
https://lh3.googleusercontent.com/a-/ALV-UjUS97IyzekKSl5XatbAQVJDdNZ2OjzrnV5_s2QG9udXQpUiUkc0=w36-h36-p-rp-mo-ba2-br100,Anggoro Wahyu Aji,Local Guide · 5 reviews · 20 photos,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocIcE4uv2hJNNrrTpyJgdKeNkob0kxlD4xtGcgWUkykSYsNUtQ=w36-h36-p-rp-mo-br100,Siti Wahyuni,3 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUqlIT6cJjH7bMV5RTdA3bDingAC_Fu2uf9aYjdOEvsXLhpaV_t=w36-h36-p-rp-mo-br100,M zainuri,5 reviews · 12 photos,7 months ago,Lumayan padat
https://lh3.googleusercontent.com/a-/ALV-UjXpQiPxhMh87kPNyLlZPEWNNdP5E4zP8hM_VOWi-RK2in5EcMR8=w36-h36-p-rp-mo-ba2-br100,Rehana Wardani,Local Guide · 11 reviews · 8 photos,7 months ago,"Secara keseluruhan smua fasilitas bkin nyaman, hanya saja jln masuk dan kluar saat ini rusak bolong2 smoga cepat diperbaiki"
https://lh3.googleusercontent.com/a/ACg8ocKMe30ok9kVc30YftozuxR93XXvG1QYx_nNC9qpMIzrMtPubw=w36-h36-p-rp-mo-ba3-br100,Reza Muhammad,Local Guide · 7 reviews,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWZc2EOGuCOVqolX3j0pGZMp4dVf0Pk8PvLtVGs_gCqlunAmNpsAw=w36-h36-p-rp-mo-ba3-br100,Wak Boy,Local Guide · 4 reviews · 49 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXPZftmjYbjj-RiBxBQMDEF-MYlzadkNPShQuwp85assIzzKp-5kA=w36-h36-p-rp-mo-ba4-br100,Zaenal Arifin,Local Guide · 12 reviews · 281 photos,7 months ago,"Plafon yang diatas drop off kelihatan gantungan nya
Gak minimalis"
https://lh3.googleusercontent.com/a-/ALV-UjWaseou8se-iF5L8LFWa1cuvgkclTHIuxIJn0-C-elg22cWTjM=w36-h36-p-rp-mo-ba3-br100,Khi Tayun,Local Guide · 7 reviews · 109 photos,7 months ago,Sebelum masuk susah cari tempat buat cas hp
https://lh3.googleusercontent.com/a-/ALV-UjWBoNak-SySlBzUy0Ss9dhuvL4ybLbEKR0PV3-UukEtxDdDXQWH=w36-h36-p-rp-mo-ba4-br100,Marchel wongkaren,Local Guide · 150 reviews · 117 photos,7 months ago,Nice airport
https://lh3.googleusercontent.com/a-/ALV-UjVrsse2M-5pPkTHmZkWjcD2c7bG5h3BP-yKmIcEgbzyAeajC2w=w36-h36-p-rp-mo-ba4-br100,ALIEF RAHMAN BACHTIAR,Local Guide · 40 reviews · 93 photos,7 months ago,"Untuk Bandara Internasional, sudah lumayan bagus dan keren. Tapi, kadang minusnya ada staff yang kurang ramah"
https://lh3.googleusercontent.com/a-/ALV-UjVxyo5Lr5mS6RQF5C9Z2CJ_AwHguPhuVZguo5JKlEmDlSDcliOg=w36-h36-p-rp-mo-br100,Mats Marvel,,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUnuFSkoMNmwoEA1RqiZSAyQJwDLy_xirJ3QaC5Je8OyWVOAf9D=w36-h36-p-rp-mo-ba3-br100,Fajar,Local Guide · 2 reviews · 89 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWeOb2j8QdnrPJqKLm0SKufah1P17KrkrNdSxlamUhOrvxOUVnf=w36-h36-p-rp-mo-ba5-br100,Abdan Wilzam,Local Guide · 364 reviews · 513 photos,7 months ago,"Lagi tahap pembangunan, smoga jd lbh baik"
https://lh3.googleusercontent.com/a-/ALV-UjUeqUSvSxRPVnR1CKaK25OkjXiYPTxIGn15bjc8r99S4en3RPvX=w36-h36-p-rp-mo-ba4-br100,Navisa Arvindi,Local Guide · 33 reviews · 176 photos,7 months ago,saangat bersih dan indah
https://lh3.googleusercontent.com/a-/ALV-UjW-50JY47wIQStKFVBWC_C7WCF774DCmCUxiEmiT3uF60zsST2a=w36-h36-p-rp-mo-ba4-br100,Irwan Gunawan,Local Guide · 45 reviews · 135 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWiT7PbUnaIkvRKFlqiKjtxhplJNBaEHqhzouQmH3MMSTypcyaJ=w36-h36-p-rp-mo-ba4-br100,dhur anni,Local Guide · 61 reviews · 214 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUUQm7KobeF6tMtmVPAsQytNHr7SMA6HiBmAmmEABgkP8pLvB0=w36-h36-p-rp-mo-ba2-br100,Eka Boanerges,Local Guide · 15 reviews · 3 photos,7 months ago,"untuk ukuran bandara ""international"" sepinggan adalah salah satu yang kurang baik, dari sistem udara yang berisik, sampe penyitaan korek yang ga sesuai aturan

FYI
Pemantik Api Diperbolehkan untuk Bagasi Kabin

Barang yang dibawa pada orang yang digunakan untuk merokok.

* Tiap penumpang hanya dapat membawa satu korek api kecil atau satu kotak kecil korek batangan.

Pemantik Gas

Pemantik api sekali pakai (pemantik 100 yen)

Pemantik jenis injeksi

Pemantik Minyak

Pemantik minyak dengan kapas penyerap"
https://lh3.googleusercontent.com/a/ACg8ocL-P2HpF2yFOF1ufE2RPcL6YVmzm3vc3zQTnSFUbaAeSJ5Tjsol=w36-h36-p-rp-mo-br100,Andini Nur Azzahra,,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLFFvDDCpYDwPTK3foxgAn5Ll98b7RWjHjGeixmH5aeTOsLEA=w36-h36-p-rp-mo-br100,Bos SKy,1 photo,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXLwlO7OXHJOfXbkC2yf-OMjpsAmezkihDBBlVVn6zyispaGak=w36-h36-p-rp-mo-ba2-br100,Dudi Ruspandi,Local Guide · 8 reviews · 2 photos,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKF7Dbise5wxWdzbk2YB1dkVHbsbZv43jHYQu5DdYh-1tqThfw=w36-h36-p-rp-mo-br100,Gagarin Gehace,2 reviews,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLqygJhCB2KaD2gZ7LAO2gzSV9l01Ea9GWzpK80TtG7UZlUWQ=w36-h36-p-rp-mo-br100,Agus Prayitno,3 reviews,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJqFN4ViRKb8R_pGXcvr3bYTzC4JJ_m7q78ZlRGr4li8ECbWg=w36-h36-p-rp-mo-ba6-br100,Subur Mutram,Local Guide · 594 reviews · 858 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVkn9LLlmAtEaWoDv3ippX63taxFGIZMDCx9zZx29xp7qrz3Cmn=w36-h36-p-rp-mo-ba3-br100,jendela kehidupan,Local Guide · 15 reviews · 19 photos,7 months ago,Bandara kalimantan yang mantap
https://lh3.googleusercontent.com/a/ACg8ocIIV6u5IoSqq5F1724xv-ToB16nzfbW8VnYW8nkzAO-Rofo-g=w36-h36-p-rp-mo-ba3-br100,Adi Permana,Local Guide · 18 reviews · 50 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUWHZjvYt2nvmyaQJVFTmGLbRMXI5duF4NILF5_-zDFYMkg4_WS=w36-h36-p-rp-mo-ba2-br100,Jozef Dharmapranata,Local Guide · 2 reviews · 5 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUWagnqKilrz-u6GxmtxL9T2DGlaVl9xaRcGH-79Q9HL3QPu_9L=w36-h36-p-rp-mo-br100,Niksen Melsasail,1 review · 1 photo,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJ-4v7ZReixV-wZbaMXwfZVoUCcnapMhPBEb7MWP4nF4yaubA=w36-h36-p-rp-mo-br100,Annisa Shabrina,3 reviews · 3 photos,7 months ago,"Ini sekali kalinya saya ulas dengan bintang 2.
1. Jam 7 porter sdh bersih ga ada satu pun
2. Ptugas citilink nya minim petugas laki² rasanya. Saya lgi kurang sehat disuruh angkt² koper ke oog. Minimal ada yg bntuin klo udh mepet tu.
Kecewa berat sih sm citilink balikpapan. TOLONG DIPERBAIKI PELAYANAN PETUGAS KONTERNYA!!!"
https://lh3.googleusercontent.com/a/ACg8ocJXVimm_Dm7L9Dh2kWtNhSiCsylvZ6cqdnSlayfH8AyWVlh9w=w36-h36-p-rp-mo-br100,Azman Amma,,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjU1RsWOdn-owoIf6OcRaeUIj0cJNVXw6Hj_JP4ODXJIKYoFUEHO=w36-h36-p-rp-mo-ba3-br100,Kusman,Local Guide · 25 reviews · 194 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUfxAO1Ww-1x6nQTDoH4KrncoVJjD4XGPeSIynrsQy7ktvUZMsd=w36-h36-p-rp-mo-ba6-br100,Ahmad Zaki,"Local Guide · 326 reviews · 1,409 photos",7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWmOkt7ekVB2pB08mvgXcsmkWEtNcXfZChU1VagjOKqloRVuU19=w36-h36-p-rp-mo-br100,Rahmana Family,3 reviews · 1 photo,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWgHym3ocxSgHkaPfCvdsvJy5YKwgZflz0Nq9jY75fBlgMjCg=w36-h36-p-rp-mo-br100,Tinta bening,,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKxBHoWjdWVQdX-70sw9FxzRDC9hbE5nl6ntQ2XoyZGe930SA=w36-h36-p-rp-mo-ba2-br100,Jarot Yusviq Andito,Local Guide · 2 reviews · 1 photo,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocI58ynstS3WrdKbix7JMIMdOxRJNIIdt-usViw3YPx1S2hoLQ=w36-h36-p-rp-mo-br100,usnan Wardhana,3 reviews,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWTV5IO2VdSLQ6mQb9n1J_-y2Dbpd0XRQnIuI83fOhG6o-aRxvC=w36-h36-p-rp-mo-ba2-br100,RM Sekopek,Local Guide · 14 reviews · 7 photos,7 months ago,"Luas , mirip T3 Ultumate Soetta"
https://lh3.googleusercontent.com/a-/ALV-UjVn7JkKa3tS3he-TkyNhjTNMrTJ7imbXGaT6xTmmq35q4KByWNO=w36-h36-p-rp-mo-ba4-br100,kenzie aksa Official,Local Guide · 123 reviews · 32 photos,7 months ago,Good
https://lh3.googleusercontent.com/a-/ALV-UjVrIXTqNqZnQIeFnlyR59g49NXb_8NYrbC-0-3937AH5hx_EITwLg=w36-h36-p-rp-mo-br100,Doni Chaniago,1 review,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjV9sqUP5DjnSalrq-vLbMgjl7USZlPvfbX3zNzQukgoDwZaibae=w36-h36-p-rp-mo-ba2-br100,Muh. Asrafil,Local Guide · 1 review,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjW0UYjZQzNrAjMyVOsRhRn9L0jgOPTLOp06LPrTO6jiXhZXdL0=w36-h36-p-rp-mo-ba2-br100,Umi Khoiriyah,Local Guide · 20 reviews · 4 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVwriQWYygpl9KOrIF4R1wy-6ffsnhPsw7V0MvwkTdJLIQIlBkVkQ=w36-h36-p-rp-mo-br100,Princess Monic,11 reviews · 6 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXsQjPWwZAnhgwjRoHNJK5FFIY6Zc6VYFY6wTXJ6ieLPLeZSjk=w36-h36-p-rp-mo-ba4-br100,Hizkia Crist,Local Guide · 17 reviews · 20 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXrwGnpQPbZcEF8SZOSeoilCkjS986uDXtM_TD1V7zvPNOu4WRHSw=w36-h36-p-rp-mo-ba4-br100,Stevie Virgo Rumpia,Local Guide · 5 reviews · 211 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjW6VT7REDeEtK6BZFw97TDdd0oZgcpgwXz11-RZwHtiy5js6u0-=w36-h36-p-rp-mo-ba4-br100,Sigit Limunardi,Local Guide · 90 reviews · 63 photos,7 months ago,Bagus
https://lh3.googleusercontent.com/a-/ALV-UjW9KqGiAWH77Pf707J8AQ3ro8FCcbtdTPuixYa_lcs-zfUitVeB=w36-h36-p-rp-mo-br100,Asep Nugraha,5 reviews,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocI4R4FZfkmu5cWQLqWAL-nxBtdZ6yNNZJKjd3dPaM_6nm1pdaS4=w36-h36-p-rp-mo-ba4-br100,David Siregar,Local Guide · 87 reviews · 225 photos,7 months ago,"Pelayanan cepat, geddung baru. Hanya yg perlu ditambah toilet."
https://lh3.googleusercontent.com/a-/ALV-UjXYGDIMS02CSAb7e3ss7Q1dmOTUdm3CFvKvlmwVnh4O34mALcicjg=w36-h36-p-rp-mo-br100,Suprianto,5 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXUhIYLFr1Z_YvIauxdhZnkq12mhAgmG6Rp2p35sSuSm2axpwcp=w36-h36-p-rp-mo-ba6-br100,Phiwie Pinky,"Local Guide · 210 reviews · 1,737 photos",7 months ago,"Sepinggan airport. Bandara lawas di kota Balikpapan yang terus bebenah. Semoga makin menjadi cantik dan ciamik, sebagai pintu gerbang kalimantan timur.

Walau mungkin fasilitas mesti banyak yang perlu ditingkatkan lagi"
https://lh3.googleusercontent.com/a-/ALV-UjWXuXBri0e3tuwZPt3EYsDVh7wI4eqI5CbYFM0yKNP638LIAJep=w36-h36-p-rp-mo-ba3-br100,Taufan hulungo,Local Guide · 24 reviews · 25 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjX1iG4oD5e9let_5g_h4wC_MCmh3pmDUsoOPr0EDnsXCaPW2gBJsg=w36-h36-p-rp-mo-ba3-br100,Anak terahir 07,Local Guide · 5 reviews · 87 photos,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocK4Q7ZvDKvmjWRjwhCv88Vn6ojn4su8H0Cqx5zrXa1YdYu7Fg=w36-h36-p-rp-mo-ba2-br100,Dp Fg,Local Guide · 33 reviews · 9 photos,7 months ago,Banyak kenangan .trimsss blppn
https://lh3.googleusercontent.com/a-/ALV-UjWOpyKKfYGR2nzfcTRJA-A3_ZS6-ngAlSYfA-ACwpN3h-rHDyUbqg=w36-h36-p-rp-mo-ba4-br100,aceng acui Jdw,Local Guide · 20 reviews · 305 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVmlCvQxck2brTyGFDsfgRvo4j6Ro8BLgFH08Ssg5X8vdE9o_tB=w36-h36-p-rp-mo-br100,Akmal Makarim,2 reviews,7 months ago,
https://lh3.googleusercontent.com/a/ACg8ocJOieF5kP4joBX3-JZCvDCj-fGutMXD0bSD6Eq8goEVfSp0OAQ=w36-h36-p-rp-mo-br100,Adi Surya,2 reviews,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjV7CPZmi7LRe3KBIkHbKYrnKxLotJOnUAF1ZqS2cTPHhCnoHS3N=w36-h36-p-rp-mo-br100,Jhonson Hutagaol,3 reviews · 4 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUBD6woJcMWlcXS18OWx9J81VZ3EMbenOBbJNPGQjxusJVoYWKD=w36-h36-p-rp-mo-br100,Ti Toyo,3 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUOhs7h2g5JVCyO38AxU7IrDKzRirkBh-_SiE3BkqNtu9-Fiyb1=w36-h36-p-rp-mo-ba4-br100,Edi Riyanto,Local Guide · 109 reviews · 13 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXD99eBMucpO8gOxxU9SA-2teYbUTNwQeWYdIfEYCkOm220YJs=w36-h36-p-rp-mo-ba3-br100,Tri Andrianto,Local Guide · 10 reviews · 124 photos,7 months ago,"lumayan bersih,"
https://lh3.googleusercontent.com/a-/ALV-UjWshEUoCqYGJL20s2G0h08AvNbbV9eMZD2o9WHzgxhTVoDpRye_hA=w36-h36-p-rp-mo-ba2-br100,Layli Nur,Local Guide · 10 reviews · 14 photos,7 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVyEZl6eh83S1hpgI2WiyLKa4Fpk98hBtGDBbTjqziCDQkbOM5G=w36-h36-p-rp-mo-ba4-br100,Yoan Chang,Local Guide · 37 reviews · 163 photos,7 months ago,bandara bpp yaaaa 1kata bersih 👍 …
https://lh3.googleusercontent.com/a/ACg8ocL9P235_RuxUVuc-iUdKJfLdiHfO14zrAbEySqpkbAg-yQJ=w36-h36-p-rp-mo-br100,Zul Akbar,,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjUeA55xiji75Sx0kpLeVulsEOubACM31cSzcx7Znc1jrlf8b84=w36-h36-p-rp-mo-ba4-br100,azhar al,Local Guide · 66 reviews · 139 photos,8 months ago,Punya karakter khas
https://lh3.googleusercontent.com/a-/ALV-UjVmwCbBJAoeTS6GITu9Dk_6uegKJwCy-Rnn2e_QNZHdo9iGCGg7=w36-h36-p-rp-mo-br100,Susweni Fidianti,,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXn_XXoSbsr5-bUYkaFXeiBRjNjkp7wrk9moba6wa00PYNLoyoz=w36-h36-p-rp-mo-ba4-br100,Didik Cahyono,Local Guide · 100 reviews · 10 photos,8 months ago,Ok
https://lh3.googleusercontent.com/a-/ALV-UjV4Ma5C1pMvqAEpIik3FS_rHVaKPQPyXtFkyF8BV-xPK97LJH0Duw=w36-h36-p-rp-mo-ba2-br100,Bima Laga,Local Guide · 12 reviews · 19 photos,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWTuj5Gc0IGjKwzr1axhXXDzb-CvSyPM3SG8mEGt2YZR3YAKn9w=w36-h36-p-rp-mo-ba3-br100,Agner Agner,Local Guide · 45 reviews · 108 photos,8 months ago,Bagus
https://lh3.googleusercontent.com/a-/ALV-UjVlMWV9hxOVYYisZ3KXi7CBop08mYU2ywP87QOplnmd7s6cowQm=w36-h36-p-rp-mo-ba5-br100,Ken Malik,"Local Guide · 135 reviews · 1,118 photos",8 months ago,
https://lh3.googleusercontent.com/a/ACg8ocIdfqb8xYBvtQHRUXfjOE8SZ-KdJ75vRN93FglgrpAK78cynA=w36-h36-p-rp-mo-br100,ROSALINDA IKA,,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVSFlDVpI33sYY_Lm-TrlhZiWGTNZUMzzZGSxeIxXoUKJGa7g-3hg=w36-h36-p-rp-mo-br100,Chacing 21,1 review · 5 photos,8 months ago,
https://lh3.googleusercontent.com/a/ACg8ocKLTot5XiyeHux5RTjg79YkFvFlK_WTwNYctwXEhFEKgzf1=w36-h36-p-rp-mo-br100,wawan kravitz,7 reviews · 3 photos,8 months ago,Sebenarnya berat mau ngasih bintang 3 tapi kenyataan nya bandara ini berantakan dan terlihat kumuh perlu segera berbenah
https://lh3.googleusercontent.com/a-/ALV-UjWkKTPfs31FAsw5U5i1hA5BXRze9RSecrV-89mA_Svu_7kjLqCB=w36-h36-p-rp-mo-br100,haq hasrul,10 reviews · 5 photos,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjWF0B5S-m9v4dDIoJ1vhr59DD_1DnAsXDJydN7jeb8aEsJkB0E=w36-h36-p-rp-mo-ba5-br100,Miswari Wasaka,Local Guide · 205 reviews · 666 photos,8 months ago,"Di sini keluar masuk parkirnya pakai kartu, bandaranya pinggir laut."
https://lh3.googleusercontent.com/a-/ALV-UjWkeIfEsuoDLlxU4BgCsygR1_UEodXzbSywGkPROg0Z3TqoGOfK=w36-h36-p-rp-mo-ba4-br100,Ferdian Fahrizal,Local Guide · 12 reviews · 126 photos,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXEnOCHIk7eCinwPy67aX6nwu3BAEfyiP5sNKR6ZDFr30pbQwKh=w36-h36-p-rp-mo-ba5-br100,Wawan Satria2588,"Local Guide · 111 reviews · 1,389 photos",8 months ago,In VIP
https://lh3.googleusercontent.com/a-/ALV-UjUZRqpaijdT5T3pvhW-uW2xaudKQ5iGoOSkInt43Hu8oPqOC9SA5g=w36-h36-p-rp-mo-ba4-br100,Dadang Wildan,Local Guide · 76 reviews · 34 photos,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjXDJcarubX8-xUa335bLcUq6NXa56VEfbbbrhjRYSd5Yi4yiHkTzA=w36-h36-p-rp-mo-ba2-br100,Lilik Andayani,Local Guide · 9 reviews · 14 photos,8 months ago,Tempatnya bersih dan nyaman..
https://lh3.googleusercontent.com/a-/ALV-UjV6Z9Ot-VD3RMHgI4uCwNkyIQ7HGfrWNFA8xtjwIEK9crVXrSho=w36-h36-p-rp-mo-br100,Amir Fahmi,6 reviews · 2 photos,8 months ago,
https://lh3.googleusercontent.com/a/ACg8ocLA13O7e_rup9rWDDr_3-DF8WPTy-sGYA1z-DnrFFNfLS1zcQ=w36-h36-p-rp-mo-br100,Alabama DRS,,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjVsERdhLDQULboCSDmyWoLycM-BOHk6oFoQxQYH39DMZkBGhOd6=w36-h36-p-rp-mo-br100,Endah Sulaiman,29 reviews · 33 photos,8 months ago,Sangat bersih
https://lh3.googleusercontent.com/a/ACg8ocID4-mkikjRjw_uaYQoYaoA4tuv2oV1q1uiG9BN4kPb6_gmMQ=w36-h36-p-rp-mo-br100,ethis yuantoro,10 reviews,8 months ago,"WC sudah di renovasi dengan bagus tapi musola masih sempit dan kurang nyaman untuk beribadah. Mungkin pihak angkasa ouranya bisa berkunjung ke yia. Ingat slogan balikpapan kota beriman dan akan menjadi bandara yang ramai karena ikn di Kaltim. Semoga segera direnovasi, aamiin"
https://lh3.googleusercontent.com/a-/ALV-UjUqoawGag31IDn3IC4eob831tXVHjUsqSVnXupOwFL9By5-ySVs=w36-h36-p-rp-mo-ba3-br100,Budi Hardianto,Local Guide · 20 reviews · 5 photos,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjX5xx4EZ3hR8A_pbh2zJ4VNHW_a-16nLGp-oKlGVPrhillMPhw_=w36-h36-p-rp-mo-ba3-br100,Nanda Yana,Local Guide · 26 reviews · 62 photos,8 months ago,
https://lh3.googleusercontent.com/a-/ALV-UjX3uv14jAXZvffk9Lctiailh4Hj_RzYhdgFWABFtLQ1ywEMTZEBsQ=w36-h36-p-rp-mo-ba3-br100,Khooat Wibowo,Local Guide · 23 reviews · 16 photos,8 months ago,Ok
https://lh3.googleusercontent.com/a-/ALV-UjWSHYPSNE84XpL8MFms7Ec_hoGqOk551rvjaPUgrqE3-lHFiDE=w36-h36-p-rp-mo-br100,Q'cell MST,1 review · 2 photos,8 months ago,
